Index,Employed,Bank Balance,Annual Salary,Defaulted,Bank Balance/Annual Salary
8039,1,7039.2,333578.04,0,0.02110210852009323
8040,1,11179.08,399626.88,0,0.027973793955001224
8041,0,11742.48,198171.84,0,0.05925402923038914
8042,1,11507.28,569624.04,0,0.02020153503352843
8043,1,4614.36,432232.92,0,0.010675632943460207
8044,1,7740.96,518934.24,0,0.014917034574554186
8045,1,5097.12,354028.8,0,0.014397472747979825
8046,1,7350.6,396434.88,0,0.01854175898952181
8047,1,16577.28,569640.24,0,0.02910131489306303
8048,1,0.0,546730.92,0,0.0
8049,1,13152.36,287450.64,0,0.04575519470055798
8050,1,11348.28,464574.24,0,0.02442726914862951
8051,1,8673.24,251545.32,0,0.03447983051324509
8052,0,10654.56,246757.8,0,0.04317820956419615
8053,0,12599.4,236697.96,0,0.05322986307106323
8054,1,8736.48,350267.28,0,0.024942324044655267
8055,1,13378.8,481008.0,0,0.027814090410138707
8056,0,17415.6,170221.68,0,0.10231129195764017
8057,0,7550.52,192092.28,0,0.0393067332013551
8058,1,7562.76,588711.12,0,0.012846300576078808
8059,0,16475.76,129317.28,0,0.12740571097690886
8060,0,8962.32,166853.16,0,0.053713816388014465
8061,0,16806.6,198228.96,0,0.08478377730478937
8062,1,11656.2,558406.32,0,0.020874047414076547
8063,1,7644.96,589174.8,0,0.012975707718660063
8064,1,21341.16,415094.88,0,0.051412727615430955
8065,0,8138.52,153445.08,0,0.05303865070160608
8066,1,13137.24,559414.56,0,0.02348390789113533
8067,0,10558.2,287960.88,0,0.03666539704976593
8068,1,17391.84,464644.56,0,0.037430417779990795
8069,1,3864.0,525293.28,0,0.007355890789236824
8070,1,17166.96,529259.52,0,0.03243580767333198
8071,0,14392.68,226609.56,0,0.06351311921703569
8072,1,2020.44,572214.36,0,0.0035309145334975517
8073,0,13720.8,191966.04,0,0.07147514216577057
8074,1,5002.92,457257.24,0,0.010941149887533766
8075,1,16231.32,506332.68,0,0.03205663122514628
8076,1,17180.88,453519.48,0,0.03788344438920242
8077,1,5775.72,428973.0,0,0.013464064171870958
8078,1,9288.84,552984.48,0,0.016797650451238703
8079,1,0.0,416997.48,0,0.0
8080,0,14242.68,171080.76,0,0.08325120837667543
8081,0,11740.32,200158.68,0,0.05865506307295792
8082,1,16909.32,367514.64,0,0.04600992221697617
8083,1,17897.76,658029.24,0,0.02719903449883169
8084,0,14741.76,227246.52,0,0.06487122443063155
8085,1,18641.76,533110.68,0,0.03496789822331077
8086,1,14400.48,672972.96,0,0.021398304026955257
8087,1,11818.32,545226.0,0,0.02167600224494063
8088,1,6699.84,456177.12,0,0.014686926867353628
8089,0,9346.2,192089.52,0,0.04865543940137911
8090,1,1960.2,542197.8,0,0.0036152857868475305
8091,0,6897.84,197754.48,0,0.03488082798427626
8092,1,13799.28,470779.8,0,0.029311538005666344
8093,1,9294.48,272302.56,0,0.0341329145051005
8094,1,10401.24,364806.72,0,0.028511645838102985
8095,1,3910.32,440187.36,0,0.008883308234929782
8096,0,10555.56,178779.72,0,0.0590422672101735
8097,1,1926.0,229592.28,0,0.008388783804054736
8098,1,10868.64,458528.76,0,0.02370328962571508
8099,0,7799.16,161700.24,0,0.04823221041601423
8100,1,2362.92,428851.2,0,0.005509883148280803
8101,1,5862.84,304886.64,0,0.019229573326007332
8102,1,5391.24,157494.72,0,0.034231242799758616
8103,1,9897.6,491490.24,0,0.02013793803921722
8104,0,7207.2,223564.56,0,0.032237667723363665
8105,1,10944.84,745704.72,0,0.014677176778497527
8106,1,7429.68,495383.76,0,0.014997827139105246
8107,1,2704.32,723310.56,0,0.003738808956418388
8108,1,4433.16,762441.36,0,0.005814427485938066
8109,1,8948.04,658697.16,0,0.013584452072026545
8110,0,9388.2,272312.04,0,0.03447589023239663
8111,0,12615.0,278411.64,0,0.04531060554795769
8112,0,7363.2,114077.52,0,0.06454558268798269
8113,1,10363.44,364766.28,0,0.028411178796461118
8114,1,11317.08,355471.32,0,0.03183683004299756
8115,0,13231.56,128063.04,0,0.10332067706654473
8116,0,14101.56,185339.16,0,0.07608516192692359
8117,1,5897.4,617811.0,0,0.009545637743581775
8118,0,13573.08,261948.96,0,0.05181574303635334
8119,0,8608.44,195829.44,0,0.04395886542901823
8120,0,6207.6,204820.08,0,0.03030757531195184
8121,0,24462.48,146182.8,1,0.16734171188402466
8122,1,10421.88,266115.36,0,0.039163015618489665
8123,1,1337.04,399939.0,0,0.003343109824248198
8124,0,19050.72,156968.28,0,0.12136668631394829
8125,0,7692.0,260161.2,0,0.0295662842883566
8126,0,23143.08,210842.4,0,0.10976482908561087
8127,0,9116.16,226456.8,0,0.04025562491389086
8128,1,15676.2,427833.12,0,0.03664092204923266
8129,1,10898.04,561492.48,0,0.019409057802519458
8130,1,10460.16,338185.44,0,0.030930249392167798
8131,1,0.0,466538.04,0,0.0
8132,1,0.0,639626.52,0,0.0
8133,0,11370.36,288877.08,0,0.03936054739960678
8134,1,2674.56,490199.04,0,0.0054560694366108916
8135,1,14850.36,371611.08,0,0.039962102314064475
8136,1,15824.64,441875.04,0,0.035812477663368356
8137,0,12360.6,117124.8,0,0.10553358468915208
8138,1,11108.52,753178.56,0,0.014748853180313576
8139,1,5109.36,505578.48,0,0.010105968117946793
8140,0,22819.8,255877.92,0,0.08918237259393072
8141,1,23284.44,493955.16,1,0.047138772677260826
8142,0,2727.84,291386.76,0,0.009361578405278263
8143,1,10038.84,614862.96,0,0.01632695519665065
8144,0,11784.0,241770.12,0,0.04874051433651106
8145,1,14241.6,632271.0,0,0.022524518758570297
8146,0,3791.76,158233.44,0,0.02396307632571219
8147,0,9221.4,257970.36,0,0.03574596709482438
8148,0,11638.92,167547.96,0,0.0694661994094109
8149,1,14102.28,611055.12,0,0.023078572682608406
8150,0,20211.36,244130.16,0,0.08278927929265274
8151,1,13447.44,582855.12,0,0.023071668307554714
8152,1,9413.64,631406.52,0,0.014909000306173587
8153,1,7259.76,466623.72,0,0.015558060357497473
8154,1,6215.76,501064.08,0,0.012405119919991072
8155,1,3243.12,503736.6,0,0.00643812659235005
8156,1,9907.2,407840.4,0,0.024291855343413746
8157,1,7482.24,620128.2,0,0.012065634170482814
8158,1,6354.12,459943.32,0,0.013815006596899809
8159,0,12177.24,146878.56,0,0.08290685856397285
8160,1,3462.36,528972.36,0,0.006545445966212677
8161,1,6003.0,205248.6,0,0.029247458935164478
8162,1,6788.16,447588.96,0,0.015166057715096458
8163,1,12064.08,411574.8,0,0.02931199869379758
8164,1,10228.68,555850.2,0,0.018401864387203606
8165,1,7357.8,411433.32,0,0.017883335263172172
8166,1,10866.84,635972.76,0,0.01708695825274026
8167,1,13034.16,630091.2,0,0.02068614829091408
8168,1,12686.16,429684.24,0,0.029524378180591403
8169,1,3034.8,329455.44,0,0.009211564392441054
8170,0,16815.36,200196.6,0,0.08399423366830405
8171,1,18349.56,438864.36,0,0.04181146083496049
8172,0,11369.4,263349.48,0,0.043172289537082055
8173,1,0.0,407011.08,0,0.0
8174,0,15754.92,185940.36,0,0.08473103956558975
8175,1,15231.48,522974.4,0,0.029124714326360907
8176,0,243.12,258363.96,0,0.0009409981175393039
8177,1,0.0,369822.12,0,0.0
8178,1,423.84,640887.24,0,0.0006613331855382235
8179,1,10767.72,377591.52,0,0.028516848047858697
8180,1,12522.6,460723.32,0,0.027180304222499525
8181,1,13983.84,401205.96,0,0.03485451711634593
8182,1,15593.64,661985.64,0,0.023555858402004005
8183,1,8109.36,261096.24,0,0.031058892307296342
8184,0,14428.68,246607.68,0,0.05850864012021037
8185,1,14281.92,368956.56,0,0.038708947199637814
8186,0,6420.12,166912.68,0,0.03846394414133186
8187,1,2330.28,517806.0,0,0.004500295477456808
8188,1,5167.44,554191.92,0,0.00932427885271225
8189,1,12575.16,717187.2,0,0.017533999491346194
8190,1,2649.48,317439.48,0,0.008346409841649187
8191,0,17927.64,289512.36,1,0.06192357383290993
8192,0,10279.92,186277.2,0,0.055186141943297407
8193,0,19626.0,127158.36,0,0.1543429783145992
8194,1,7999.32,590580.24,0,0.013544848706756596
8195,1,18754.08,591636.12,1,0.031698673164173956
8196,1,3070.68,585998.76,0,0.005240079347608176
8197,1,7228.32,645606.6,0,0.011196168068913794
8198,1,19191.72,345905.64,0,0.055482529859877394
8199,1,1811.4,443082.6,0,0.0040881767869015845
8200,1,16665.84,425529.6,0,0.03916493705725759
8201,1,1055.4,575096.4,0,0.0018351705905305616
8202,0,23229.96,215637.6,0,0.10772685283086066
8203,0,15471.84,92134.8,0,0.1679261256333112
8204,1,10463.88,545963.4,0,0.019165900131767073
8205,1,16004.4,532339.44,0,0.030064276282065445
8206,1,2174.16,448561.68,0,0.004846958839640514
8207,1,9494.16,578480.76,0,0.016412231238252417
8208,1,830.16,294672.24,0,0.0028172317826748797
8209,1,11290.68,658069.44,0,0.017157277505547137
8210,0,4154.64,214398.36,0,0.01937813330288534
8211,1,2578.2,475550.4,0,0.005421507373350963
8212,0,8121.96,203983.8,0,0.03981669132548762
8213,1,7152.0,449005.68,0,0.01592852901103612
8214,0,11992.68,284263.8,0,0.042188558655727536
8215,1,17364.48,269203.68,0,0.06450313012065809
8216,1,5569.2,537238.32,0,0.010366349146501688
8217,1,10471.68,356990.04,0,0.029333255347964333
8218,1,4580.4,300133.2,0,0.015261224016536656
8219,0,10398.0,291152.28,0,0.0357132700454896
8220,0,14920.08,283617.0,0,0.05260643755487154
8221,1,14211.72,451200.96,0,0.03149753936693751
8222,0,9088.92,303717.24,0,0.029925597901521824
8223,1,11271.12,674709.84,0,0.016705136536914893
8224,1,6729.24,737674.32,0,0.00912223703273282
8225,1,11655.36,322239.6,0,0.03616985621878876
8226,1,6224.16,361815.96,0,0.01720255789711432
8227,1,10011.12,336274.08,0,0.029770715601987522
8228,0,6547.08,233451.96,0,0.02804465638240947
8229,1,12688.2,475813.44,0,0.0266663337630816
8230,0,8646.24,242675.4,0,0.03562882764384029
8231,1,15426.24,449311.68,0,0.03433304916533663
8232,0,4876.08,361061.28,0,0.013504854356025104
8233,1,12286.68,400712.52,0,0.030662081633985382
8234,1,4274.88,255829.08,0,0.016709906473493946
8235,1,7885.08,380695.56,0,0.020712298299460072
8236,0,14022.6,309627.36,0,0.04528863340759034
8237,1,4138.56,314727.96,0,0.01314964199558247
8238,0,6424.08,291225.96,0,0.02205874778470985
8239,0,14675.64,256480.2,0,0.05721938769542444
8240,0,7963.2,257238.24,0,0.03095651719588814
8241,0,7098.48,251537.64,0,0.028220349049947354
8242,0,11300.64,280355.76,0,0.04030821410624843
8243,1,5214.48,427440.84,0,0.012199302247300467
8244,1,21650.28,277152.96,1,0.07811671937402363
8245,1,0.0,410735.4,0,0.0
8246,1,0.0,340275.0,0,0.0
8247,1,7037.64,626446.32,0,0.01123422674108773
8248,1,8489.28,508893.0,0,0.016681856500285915
8249,1,17899.68,733157.88,0,0.02441449582455555
8250,0,6674.16,259809.96,0,0.025688622560890276
8251,1,8197.8,533274.36,0,0.015372574822460993
8252,0,8053.56,142289.76,0,0.05659971595988355
8253,1,12242.4,523113.96,0,0.02340293117010297
8254,0,14196.84,158530.56,0,0.0895527020153086
8255,0,13530.48,231875.64,0,0.058352313334854834
8256,1,18551.76,392303.04,0,0.047289360796184496
8257,1,13372.8,530346.48,0,0.025215214023858516
8258,1,10122.0,503007.84,0,0.020122946791445634
8259,1,12572.04,412958.4,0,0.030443841316704055
8260,0,9726.48,207027.0,0,0.04698169803938616
8261,0,6013.32,317108.4,0,0.01896297922098563
8262,0,12379.68,257185.8,0,0.04813516142804152
8263,1,4322.64,528986.28,0,0.008171554090211943
8264,1,14817.96,481865.4,0,0.03075124298196135
8265,1,26841.12,445366.56,1,0.06026747944434804
8266,1,9010.08,384416.52,0,0.023438326739964245
8267,1,2783.64,509591.52,0,0.005462492782454464
8268,1,19398.0,501904.8,0,0.038648763669923064
8269,1,11781.6,595739.04,0,0.019776444397533524
8270,1,6456.24,327414.12,0,0.019718880786204332
8271,1,1635.72,585595.8,0,0.002793257738528862
8272,1,7379.28,370865.76,0,0.01989744213647547
8273,0,9888.48,139910.28,0,0.07067729404872894
8274,1,4716.72,529792.68,0,0.008902954265053265
8275,0,9112.8,224318.28,0,0.04062441990906849
8276,0,20925.6,210492.0,0,0.0994128042870988
8277,0,7454.04,210044.28,0,0.03548794568459565
8278,1,16326.6,656461.56,0,0.024870610854960035
8279,1,3042.24,450074.52,0,0.006759413974379175
8280,1,16707.96,584514.36,0,0.028584344788381247
8281,1,18099.0,522300.6,0,0.034652458756509186
8282,0,21886.44,233375.64,0,0.09378202455063432
8283,1,0.0,473082.12,0,0.0
8284,1,8744.04,438686.76,0,0.019932308875699828
8285,1,17654.4,677725.56,0,0.0260494823302813
8286,1,11607.12,386419.56,0,0.030037609897387185
8287,1,7688.52,465508.32,0,0.016516396527563676
8288,0,6714.84,188644.56,0,0.03559519553598577
8289,0,15097.32,240126.96,0,0.06287224058473068
8290,1,13522.68,393246.96,0,0.03438724612136862
8291,1,16095.12,555166.68,0,0.028991509360756302
8292,1,9013.2,603481.68,0,0.014935333248227187
8293,1,3911.16,687759.36,0,0.005686814644005717
8294,0,10870.8,243422.76,0,0.04465810838723544
8295,1,8395.2,588423.0,0,0.01426728730861982
8296,1,11957.4,616725.48,0,0.019388529236703502
8297,0,12410.04,285900.36,0,0.0434068708412959
8298,0,17575.68,177162.72,0,0.09920642446672753
8299,1,3368.64,484591.2,0,0.006951508818154353
8300,1,8710.44,501512.04,0,0.017368356699871055
8301,0,13951.08,185029.32,0,0.07539929347413696
8302,0,2324.64,216030.6,0,0.010760697790035299
8303,1,8918.16,603011.04,0,0.014789380970537454
8304,1,16846.08,518700.48,0,0.03247747139158229
8305,1,5521.68,632502.72,0,0.00872989131177175
8306,1,14618.64,435481.92,0,0.03356887927746805
8307,1,10847.88,620463.24,0,0.01748351763756383
8308,0,17684.4,237114.0,0,0.07458184670664744
8309,1,6306.24,609167.76,0,0.010352222185888497
8310,0,22497.84,179493.84,1,0.12534045736611352
8311,1,8407.44,504286.68,0,0.016671945410098876
8312,0,13976.04,279565.92,0,0.0499919303468749
8313,0,21645.24,278421.96,0,0.07774257461588159
8314,0,5420.52,269797.2,0,0.020091090641415107
8315,1,13223.76,434782.2,0,0.030414676589795995
8316,0,16125.36,338376.12,0,0.047655135947536724
8317,1,7277.28,466764.96,0,0.01559088754220111
8318,1,0.0,544567.92,0,0.0
8319,0,0.0,251560.56,0,0.0
8320,1,13689.84,437940.72,0,0.03125957321347054
8321,1,19171.8,510181.08,0,0.03757842215552172
8322,0,6262.08,123796.08,0,0.050583831087381764
8323,0,10050.24,158589.48,0,0.06337267768328643
8324,1,4683.72,507867.0,0,0.009222335769010392
8325,0,9677.76,265524.96,0,0.03644764695567603
8326,1,10683.24,460513.08,0,0.023198559311279496
8327,0,2848.56,256520.16,0,0.011104624291517672
8328,0,9700.8,141648.36,0,0.06848508517853648
8329,1,8332.68,553546.32,0,0.015053266003105217
8330,1,5907.0,505718.4,0,0.011680413447483816
8331,0,5527.2,155268.12,0,0.03559777757340013
8332,0,10061.52,237670.56,0,0.04233389276315923
8333,1,8110.08,458087.16,0,0.017704229037984826
8334,1,7505.04,568874.88,0,0.01319277799715818
8335,1,545.76,331188.84,0,0.0016478816134021905
8336,1,5697.24,369599.4,0,0.015414635413369175
8337,1,12297.84,553363.8,0,0.02222378840104828
8338,1,8353.32,483904.56,0,0.017262329580031235
8339,0,11442.36,309847.08,0,0.03692905545535559
8340,1,13726.32,608283.12,0,0.022565676325195412
8341,0,8201.28,271145.4,0,0.03024679747471283
8342,1,7735.2,363318.84,0,0.021290390556129704
8343,0,24416.04,205607.64,1,0.11875064564721427
8344,0,16145.88,146824.68,0,0.10996707093112684
8345,0,15685.08,216990.6,0,0.07228460587693661
8346,1,8466.0,630708.36,0,0.013423002669569816
8347,1,0.0,572706.24,0,0.0
8348,1,6014.04,427977.72,0,0.014052226830873347
8349,1,11898.24,369306.24,0,0.03221781467867968
8350,0,11480.28,235134.6,0,0.048824290427695455
8351,1,4243.8,368715.48,0,0.011509687632317472
8352,1,10067.04,574373.04,0,0.017527006490416056
8353,0,4243.8,246378.0,0,0.017224752210018752
8354,0,9014.88,197700.36,0,0.0455987030069141
8355,1,11893.92,513212.28,0,0.02317543921591276
8356,0,13157.88,214275.24,0,0.06140644154686281
8357,1,19869.36,307677.48,1,0.06457853203945899
8358,1,0.0,426929.16,0,0.0
8359,0,5827.8,193199.04,0,0.030164746160229367
8360,1,10205.64,412412.16,0,0.02474621504855725
8361,0,0.0,212350.08,0,0.0
8362,0,9199.68,260625.72,0,0.035298434859000104
8363,1,3710.16,374784.84,0,0.009899439902638536
8364,1,2935.92,351301.44,0,0.008357267194805692
8365,0,12158.64,235815.12,1,0.05156005263784612
8366,1,4291.08,582780.24,0,0.007363118557348478
8367,0,22898.88,211711.56,0,0.10816074474157199
8368,1,17389.68,485945.64,0,0.03578523721295246
8369,1,5573.04,458840.88,0,0.01214590992851378
8370,1,17900.52,487649.4,0,0.03670776586621454
8371,1,3082.68,468238.56,0,0.006583567145772872
8372,1,0.0,420311.64,0,0.0
8373,1,0.0,286921.68,0,0.0
8374,1,9811.44,524469.84,0,0.018707348357724442
8375,0,10659.72,274819.56,0,0.03878806879684983
8376,1,14889.0,618135.6,0,0.024086947912399806
8377,1,9943.68,131382.0,0,0.07568525368771978
8378,0,11518.2,221781.0,0,0.05193501697620626
8379,1,15377.4,586048.56,0,0.026239122573733478
8380,0,18932.16,143417.76,0,0.13200708196809097
8381,0,17329.32,257292.12,0,0.06735270400041789
8382,0,7772.04,163420.2,0,0.047558624943550426
8383,1,8641.92,523850.76,0,0.016496912212172796
8384,1,769.8,575628.12,0,0.0013373217416828072
8385,0,6552.36,259383.24,0,0.02526130832508685
8386,0,13225.56,168119.28,0,0.07866771734925346
8387,1,15534.24,336012.6,0,0.046231123475726804
8388,1,4095.84,405700.08,0,0.010095733774565683
8389,1,4792.68,208185.36,0,0.023021215324651075
8390,1,8524.68,377800.2,0,0.022563990172583287
8391,1,17610.84,320373.48,0,0.05496971846733382
8392,0,3393.96,160452.72,0,0.02115239928621964
8393,1,6530.76,553794.12,0,0.011792757929607487
8394,1,19030.32,512513.88,0,0.03713132608232971
8395,1,0.0,345413.64,0,0.0
8396,1,12401.16,523137.12,0,0.02370537193002095
8397,1,13572.6,466010.88,0,0.029125071071302026
8398,1,6531.48,293729.64,0,0.022236366748687668
8399,1,13400.64,404594.16,0,0.03312118988568693
8400,1,25863.48,417447.0,1,0.06195632020352284
8401,1,8784.72,473201.76,0,0.018564427993674408
8402,1,7099.68,406227.72,0,0.01747709388221956
8403,1,0.0,759015.72,0,0.0
8404,1,5446.2,334383.36,0,0.016287293721792856
8405,1,2040.84,324066.96,0,0.006297587387495473
8406,1,11000.76,446553.72,0,0.024634796458531352
8407,1,7336.08,460671.36,0,0.015924758161653462
8408,1,3103.56,399935.28,0,0.007760155593174975
8409,0,4291.2,217692.0,0,0.019712254010253016
8410,1,9758.04,591292.56,0,0.016502896637157077
8411,1,20916.72,267697.56,1,0.07813563933866263
8412,1,9621.6,554187.12,0,0.017361644925995394
8413,1,8096.88,312725.88,0,0.025891301353121142
8414,1,5165.88,479053.68,0,0.01078350968935256
8415,1,16236.0,409068.36,0,0.0396901877231473
8416,0,12490.56,233133.72,0,0.05357680562039674
8417,1,15669.24,412945.44,0,0.03794506121680385
8418,1,15537.12,452548.68,0,0.03433248330323271
8419,0,6999.6,284332.44,0,0.024617662339197034
8420,0,16911.6,258102.0,0,0.06552293279401167
8421,1,10634.64,485842.32,0,0.02188907709810047
8422,1,6187.44,475663.68,0,0.013008014402108648
8423,1,22395.6,704530.68,0,0.03178796982978796
8424,1,7892.52,494697.6,0,0.015954231433506046
8425,1,3242.64,589536.48,0,0.005500321201497149
8426,1,11440.68,248992.08,0,0.04594796750161692
8427,1,7562.64,299030.16,0,0.02529055932017025
8428,0,24295.92,115965.48,1,0.20950993347330601
8429,0,5964.72,277429.68,0,0.02149993468615182
8430,1,584.76,455494.8,0,0.0012837907260412193
8431,1,5280.24,592301.16,0,0.008914789226480663
8432,1,14615.4,527952.12,0,0.027683192180381812
8433,0,14447.76,258291.84,0,0.05593579727489649
8434,0,17926.44,187519.92,0,0.09559752371908008
8435,1,0.0,576307.44,0,0.0
8436,1,14459.4,566015.28,0,0.025545953459065626
8437,1,11348.04,479138.88,0,0.023684239525709125
8438,0,9691.2,203116.44,0,0.047712533756499476
8439,1,6172.56,247587.24,0,0.02493084861723892
8440,1,17920.32,618121.8,0,0.028991567681321058
8441,1,8858.64,302213.64,0,0.029312508859626583
8442,0,5422.92,267795.12,0,0.02025025698750597
8443,1,11964.36,427096.68,0,0.028013235785396412
8444,1,12984.84,367529.52,0,0.035330060018036104
8445,0,12016.2,231779.04,0,0.05184334183108188
8446,1,12703.56,592560.96,0,0.021438401881892454
8447,1,2944.2,512436.24,0,0.0057454952834717545
8448,1,6952.56,387555.12,0,0.017939538510031813
8449,1,14171.28,424225.8,0,0.03340504042894138
8450,1,11628.96,542308.08,0,0.02144345701063499
8451,1,0.0,534735.96,0,0.0
8452,0,8570.16,239950.32,0,0.03571639329341173
8453,1,0.0,436554.24,0,0.0
8454,0,1210.2,207781.56,0,0.005824385956097355
8455,1,22278.36,401985.96,0,0.055420741560227624
8456,1,7445.52,492709.2,0,0.015111388218446094
8457,1,21789.48,379590.96,1,0.057402526129705506
8458,1,18097.8,373212.96,0,0.048491885169261
8459,1,14051.04,464549.04,0,0.030246623693377994
8460,1,24762.84,448473.12,1,0.05521588451053655
8461,0,3418.08,245734.08,0,0.013909670160524744
8462,1,10541.4,354741.36,0,0.029715734302873508
8463,0,20889.24,217934.88,1,0.09585083397389166
8464,1,23932.8,537532.08,1,0.04452348220779679
8465,1,15482.16,513767.76,0,0.030134549509295793
8466,1,5296.08,671651.04,0,0.00788516608267293
8467,0,21484.92,275441.16,0,0.07800184983246512
8468,1,9855.0,824663.64,0,0.01195032680233119
8469,1,4092.48,483065.64,0,0.00847189214285661
8470,1,2603.52,380915.88,0,0.0068348948854534495
8471,1,578.88,450436.32,0,0.0012851539147642446
8472,1,6016.32,598767.6,0,0.0100478382597856
8473,1,3209.04,289854.12,0,0.011071224380043312
8474,1,7483.44,648098.4,0,0.011546765120852018
8475,1,9032.88,464061.48,0,0.019464834702505367
8476,1,0.0,463990.44,0,0.0
8477,1,4957.32,765522.72,0,0.006475732033139395
8478,1,10745.28,313657.2,0,0.03425803711822971
8479,0,1531.92,167306.88,0,0.009156347903923617
8480,1,16340.88,603868.32,1,0.02706033659788611
8481,1,7111.32,661498.32,0,0.0107503220869858
8482,0,11374.2,264575.04,0,0.04299044989277901
8483,1,9410.04,567872.28,0,0.016570697904113228
8484,1,11427.72,263881.08,0,0.04330632571308257
8485,1,5379.12,316210.44,0,0.01701120304566794
8486,1,3793.44,447875.16,0,0.008469860217298054
8487,0,14953.44,118160.4,0,0.12655204281637503
8488,1,8168.52,507796.8,0,0.01608619825883109
8489,1,14499.6,461532.6,0,0.031416198985727124
8490,1,15509.16,611886.96,1,0.025346446343618764
8491,1,7963.32,577074.24,0,0.013799472317461267
8492,1,5227.08,465966.24,0,0.011217722554320674
8493,1,6950.28,434181.72,0,0.016007767438942385
8494,0,9828.36,265112.64,0,0.03707239307790078
8495,1,7236.24,614757.48,0,0.011770885650712213
8496,0,31851.84,263164.68,1,0.12103387126266336
8497,0,0.0,279299.76,0,0.0
8498,0,17844.48,256948.2,0,0.06944777196337627
8499,1,17601.24,562500.96,0,0.031291039929958527
8500,1,14021.88,487386.84,0,0.028769508836143376
8501,0,7107.6,236939.76,0,0.029997498098250797
8502,0,15071.64,261092.16,0,0.05772536410131962
8503,1,4677.48,644225.64,0,0.0072606237777186255
8504,1,7251.6,465102.6,0,0.015591398543031152
8505,1,11284.68,406497.72,0,0.027760746111933913
8506,1,3954.24,457807.56,0,0.008637340982311432
8507,1,17580.36,223202.52,0,0.07876416449061598
8508,0,21807.36,249017.16,0,0.08757372383493571
8509,0,12660.72,194090.52,0,0.06523100664576507
8510,0,6432.12,283049.88,0,0.022724333958382175
8511,1,9809.64,503939.16,0,0.01946592124335009
8512,1,14934.72,433893.84,0,0.03442021670554253
8513,1,11797.56,239827.2,0,0.04919191818109038
8514,1,7737.6,387579.72,0,0.019963892847644354
8515,1,10763.76,429069.0,0,0.025086314788530517
8516,1,6327.24,498887.76,0,0.01268269239558012
8517,1,0.0,613470.24,0,0.0
8518,0,17135.28,151995.12,0,0.11273572467326583
8519,0,15149.76,187635.12,0,0.08074053514075617
8520,1,15399.36,556030.08,0,0.027695192317653033
8521,1,5874.24,273008.28,0,0.021516710042640462
8522,1,10646.4,499697.4,0,0.02130569420613355
8523,1,3936.12,462004.8,0,0.008519651743877985
8524,0,18257.88,216226.8,0,0.0844385617324032
8525,1,3912.48,305976.12,0,0.012786880231045482
8526,1,21803.64,358766.16,0,0.06077395928311634
8527,1,18408.12,426795.24,0,0.04313103398247834
8528,0,19885.32,130227.48,0,0.15269680408466785
8529,1,15245.52,433111.08,0,0.035200023051823105
8530,1,6726.12,303048.48,0,0.022194864663238043
8531,1,0.0,341889.24,0,0.0
8532,1,8375.16,428479.92,0,0.019546213507508122
8533,1,17046.12,449252.88,0,0.03794326260078733
8534,1,8348.04,443731.68,0,0.01881326120325689
8535,0,2553.84,294191.76,0,0.008680868560016772
8536,0,11152.92,278841.0,0,0.03999741788330984
8537,1,20113.32,303806.04,0,0.0662044770406803
8538,1,6863.52,299184.12,0,0.022940789771863562
8539,1,4260.24,435934.56,0,0.009772659456043126
8540,0,15785.04,259805.04,0,0.06075725089859689
8541,0,12083.88,214008.72,0,0.05646442817844058
8542,1,3992.04,275263.08,0,0.014502635079139563
8543,1,19470.0,470742.48,1,0.041360193369419304
8544,1,0.0,316734.6,0,0.0
8545,1,13579.2,238725.24,0,0.05688212943046995
8546,1,0.0,539773.8,0,0.0
8547,1,17924.88,392914.32,0,0.04562032760730126
8548,1,569.04,354814.32,0,0.0016037684161112774
8549,1,1844.52,651978.36,0,0.0028291123036660298
8550,1,5508.0,253990.44,0,0.021685855577871355
8551,0,15129.96,268467.48,0,0.05635676991492601
8552,0,12965.76,224895.84,0,0.0576522891663981
8553,1,21769.32,395734.92,0,0.055009853565614074
8554,0,20878.08,259116.12,0,0.08057422286193543
8555,1,0.0,605957.64,0,0.0
8556,1,11801.88,249942.36,0,0.047218406675843184
8557,1,0.0,338113.44,0,0.0
8558,0,1666.92,156070.8,0,0.010680537294612446
8559,1,10444.2,508765.2,0,0.020528526715270622
8560,0,7013.88,168208.68,0,0.04169749147309164
8561,0,18104.4,304059.12,0,0.05954236794476022
8562,0,15389.64,303655.08,0,0.050681319080846596
8563,1,6260.88,340818.0,0,0.018370156505818355
8564,1,13808.16,460107.48,0,0.03001072705881678
8565,0,12130.2,197145.0,0,0.061529331202921714
8566,0,20955.6,294438.6,0,0.07117137494880087
8567,1,16587.24,228288.0,0,0.0726592724978974
8568,1,5997.84,376031.52,0,0.015950365011954317
8569,1,4076.16,519707.64,0,0.007843178907279485
8570,1,3043.56,602838.12,0,0.005048718551507659
8571,1,8282.28,393134.76,0,0.021067279830458138
8572,1,8916.6,402672.24,0,0.022143567681745333
8573,1,8838.0,589432.2,0,0.014994090923434452
8574,0,7014.24,235495.08,0,0.029785080860288037
8575,0,15320.28,231389.28,1,0.0662099817243046
8576,1,4798.56,567492.24,0,0.008455727958500367
8577,1,2186.88,551255.76,0,0.0039670877996812225
8578,1,8924.04,450510.96,0,0.01980870787250104
8579,1,8773.2,319864.92,0,0.027427827971882635
8580,1,7388.76,464245.44,0,0.015915632903147094
8581,1,5989.8,676123.32,0,0.008859034768982678
